pack_v_max,pack_v_ptp,pack_v_kurtosis,pack_v_skew,pack_v_meandiff,pack_p_ptp,pack_p_kurtosis,pack_p_skew,pack_p_meandiff,dqdv_peak_05,dqdv_05_ptp,dqdv_peak_10,dqdv_10_ptp,window_range,window_range_idx,window_median,order_id,rated_energy,rated_voltage,rated_capacity,y_t
109.685,0.3719999999999999,-1.0927252185335226,0.2090914429278436,0.0012441471571906,37.20459999999912,-1.0712485265415037,0.1726934858682068,0.1244301003344452,8.306585444444444,0.0,8.306585444444444,0.0,time_30_40,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
109.24686666666668,0.2438666666666762,-0.795162329428122,0.4213422423002711,0.0004008918617614,13.544933333333574,-0.7111822067271385,0.3014822584076252,0.0200445930880698,4.152751944444445,0.0,4.152751944444445,0.0,time_50_60,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
111.3591,0.3719999999999999,-1.079034199032409,-0.0963352040903194,0.0012441471571906,37.84907333333285,-1.0644286735313504,-0.0965041274570966,0.1265855295429192,8.306623333333334,0.0,8.306623333333334,0.0,time_80_90,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
111.7312,0.3721000000000032,-1.1899550622354274,-0.0963229126664814,0.0012444816053511,37.214599999999336,-1.1955494918394791,-0.0954299174825128,0.1221545150501666,8.306700833333332,0.0,8.306700833333332,0.0,time_90_100,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
111.9172,0.1859999999999928,-0.9639781665723696,-0.5125604798603466,0.0006220735785952,19.9900000000016,-1.0199222780900987,-0.4144911348869267,0.0622150501672256,8.306585444444444,0.0,8.306585444444444,0.0,time_100_110,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
112.0412,0.1240000000000094,,,0.0004147157190635,12.401499999999942,0.8332393989196807,0.91894606247725,0.0414765886287623,8.306688777777776,0.0,8.306688777777776,0.0,time_110_120,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
112.0412,0.0619999999999976,,,0.0,6.201500000001033,7.606426324793357,-2.471527524224706,-0.0003097658862857,8.30668877777778,0.0,8.30668877777778,0.0,time_120_130,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
112.0412,0.0,,,0.0,2.0838999999996304,11.784034529340122,2.7532642457828995,0.0,8.30661127777778,0.0,8.30661127777778,0.0,time_130_140,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
112.0412,0.0,,,0.0,2.778599999999642,0.5901874804642326,-0.1221474735921036,0.0,6.250749166666667,0.0,6.250749166666667,0.0,time_140_150,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
108.42423333333332,14.178233333333338,-0.3304407356541294,-0.7498338075929699,0.0246577971014492,1419.1647666666686,-0.3277899619438984,-0.7512841553367082,2.468112637681162,1.4168044444444443,1.305691037037037,2.639140333333332,2.416909844444443,energy_0_10,0.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
109.685,1.2524999999999975,0.542525907396501,-0.9287707684613898,0.0020072115384615,125.26555999999982,0.5218158828614006,-0.9225076714059276,0.2007460897435894,8.973221455555557,6.88967318888889,11.028985285185186,4.722591237037037,energy_10_20,0.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
109.251,0.2480000000000046,-0.7673317509295927,0.6270679711125972,0.0004133333333333,5.018999999999323,-0.6947528894951893,0.6124128297020602,0.020666666666666,1.2642107314814812,0.0,1.2642107314814812,0.0,energy_20_30,1.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
111.87586666666668,0.8887666666666689,-1.272280178286304,-0.1139971824835039,0.0011512521588946,88.88773333333302,-1.2782878590013835,-0.1248036328645745,0.1151395509499132,11.307034944444446,1.1668630000000029,21.447206888888893,0.0,energy_30_40,0.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
112.0412,0.161200000000008,,,0.0002058748403576,17.511280000000625,-0.6796983034852193,-0.7600108070325965,0.0205900127713919,21.752955333333336,0.0,21.752955333333336,0.0,energy_40_50,0.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
112.0412,0.0,,,0.0,2.778599999999642,2.6056143153875304,0.0715854569602173,0.0,12.640456111111114,0.0,12.640456111111114,0.0,energy_50_60,0.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
104.95616666666668,10.71016666666668,-0.5111829072751299,-0.6392703196806012,0.0358199554069119,1072.401733333334,-0.5086462519954926,-0.6390060716173497,3.586627870680047,0.833486037037037,0.7223726296296297,1.4168620814814814,1.1946315925925926,time_0_10,0.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
